order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed,,,,,,
7873234939,68901,10-09-2024 22:53,10-09-2024 22:59,6,4.38,Slightly Delayed,Traffic,,,,,,
3668515922,68901,23-08-2023 14:31,23-08-2023 14:45,14,1.86,Slightly Delayed,Traffic,,,,,,
8356690330,68901,15-07-2023 18:20,15-07-2023 18:16,-4,0.86,On Time,,,,,,,
3508620293,68901,03-08-2023 20:57,03-08-2023 20:57,0,1.6,On Time,,,,,,,
9998297778,68901,22-09-2023 17:26,22-09-2023 17:27,1,4.71,On Time,Traffic,,,,,,
3898421710,68901,31-08-2023 07:12,31-08-2023 07:18,6,4.58,Slightly Delayed,Traffic,,,,,,
3960980694,68901,21-06-2024 23:01,21-06-2024 23:12,11,1.33,Slightly Delayed,Traffic,,,,,,
5008395294,68901,22-12-2023 09:22,22-12-2023 09:41,19,2.33,Significantly Delayed,Traffic,,,,,,
3722869004,68901,20-07-2023 05:53,20-07-2023 05:55,2,4.82,On Time,Traffic,,,,,,
8391555591,68901,25-08-2023 07:14,25-08-2023 07:30,16,4.15,Significantly Delayed,Traffic,,,,,,
8063730776,68901,21-09-2024 20:15,21-09-2024 20:13,-2,2.05,On Time,,,,,,,
9052752169,68901,11-01-2024 01:56,11-01-2024 02:01,5,0.58,On Time,Traffic,,,,,,
7471416647,68901,29-03-2023 15:59,29-03-2023 16:06,7,3.97,Slightly Delayed,Traffic,,,,,,
848332407,68901,22-04-2024 09:11,22-04-2024 09:09,-2,2.38,On Time,,,,,,,
4062701987,68901,18-12-2023 04:29,18-12-2023 04:24,-5,4.44,On Time,,,,,,,
8723912832,68901,19-01-2024 10:00,19-01-2024 10:03,3,4.96,On Time,Traffic,,,,,,
9099298435,68901,22-02-2024 10:36,22-02-2024 10:35,-1,3.41,On Time,,,,,,,
5645691241,68901,10-12-2023 07:40,10-12-2023 07:49,9,4.73,Slightly Delayed,Traffic,,,,,,
8258019846,68901,24-01-2024 17:58,24-01-2024 18:02,4,3.26,On Time,Traffic,,,,,,
2732162016,68901,27-05-2023 10:16,27-05-2023 10:19,3,4.58,On Time,Traffic,,,,,,
1561902412,68901,08-06-2023 20:02,08-06-2023 20:03,1,4.92,On Time,Traffic,,,,,,
8979476889,68901,06-06-2023 22:45,06-06-2023 22:46,1,0.91,On Time,Traffic,,,,,,
8373953053,68901,25-10-2024 22:11,25-10-2024 22:26,15,3.09,Slightly Delayed,Traffic,,,,,,
7021309133,68901,06-08-2024 13:57,06-08-2024 14:05,8,1.59,Slightly Delayed,Traffic,,,,,,
3447085029,68901,25-04-2023 04:43,25-04-2023 04:46,3,1.19,On Time,Traffic,,,,,,
9284767341,68901,04-03-2024 14:39,04-03-2024 14:38,-1,1.41,On Time,,,,,,,
9770431940,68901,06-06-2024 23:20,06-06-2024 23:15,-5,3.72,On Time,,,,,,,
9650124390,68901,24-04-2024 15:41,24-04-2024 15:37,-4,0.56,On Time,,,,,,,
9826894858,68901,21-06-2024 13:12,21-06-2024 13:16,4,4.28,On Time,Traffic,,,,,,
4466839873,68901,09-12-2023 07:17,09-12-2023 07:20,3,2.21,On Time,Traffic,,,,,,
4331471900,68901,20-07-2024 09:03,20-07-2024 09:13,10,3.97,Slightly Delayed,Traffic,,,,,,
5777824005,68901,22-03-2023 23:19,22-03-2023 23:14,-5,2.8,On Time,,,,,,,
8795242622,68901,26-03-2023 04:33,26-03-2023 04:29,-4,3.8,On Time,,,,,,,
8561878376,68901,29-01-2024 07:41,29-01-2024 07:44,3,0.99,On Time,Traffic,,,,,,
2113243643,68901,17-12-2023 11:13,17-12-2023 11:13,0,2.8,On Time,,,,,,,
8497820340,68901,16-11-2023 18:26,16-11-2023 18:28,2,1.08,On Time,Traffic,,,,,,
3167184563,68901,07-09-2023 17:28,07-09-2023 17:32,4,1.15,On Time,Traffic,,,,,,
9997121955,68901,21-04-2024 00:19,21-04-2024 00:16,-3,2.37,On Time,,,,,,,
2954397481,68901,31-01-2024 11:13,31-01-2024 11:15,2,2.94,On Time,Traffic,,,,,,
8125884987,68901,03-05-2024 01:10,03-05-2024 01:13,3,2.74,On Time,Traffic,,,,,,
3765873352,68901,16-10-2024 16:09,16-10-2024 16:13,4,2.25,On Time,Traffic,,,,,,
7733310993,68901,31-03-2023 09:57,31-03-2023 10:09,12,4.55,Slightly Delayed,Traffic,,,,,,
738093341,68901,17-03-2024 06:57,17-03-2024 07:27,30,4.73,Significantly Delayed,Traffic,,,,,,
1837574319,68901,19-06-2024 06:34,19-06-2024 06:52,18,1.22,Significantly Delayed,Traffic,,,,,,
2468420564,68901,30-06-2023 16:18,30-06-2023 16:46,28,2.91,Significantly Delayed,Traffic,,,,,,
5368005763,68901,30-07-2024 05:56,30-07-2024 05:51,-5,4.25,On Time,,,,,,,
3823949592,68901,13-04-2023 23:21,13-04-2023 23:16,-5,1.48,On Time,,,,,,,
6298008063,68901,19-07-2023 06:15,19-07-2023 06:22,7,3.69,Slightly Delayed,Traffic,,,,,,
2499190829,68901,31-10-2023 10:56,31-10-2023 10:58,2,1.74,On Time,Traffic,,,,,,
491116137,68901,19-01-2024 08:24,19-01-2024 08:31,7,3.48,Slightly Delayed,Traffic,,,,,,
2206269404,68901,16-05-2024 23:41,16-05-2024 23:38,-3,0.63,On Time,,,,,,,
1330806043,68901,03-04-2024 10:32,03-04-2024 10:39,7,0.7,Slightly Delayed,Traffic,,,,,,
6770858376,68901,11-01-2024 05:17,11-01-2024 05:37,20,1.3,Significantly Delayed,Traffic,,,,,,
4466716432,68901,09-06-2023 18:06,09-06-2023 18:07,1,3.47,On Time,Traffic,,,,,,
8292554686,68901,27-03-2024 15:35,27-03-2024 15:41,6,1.94,Slightly Delayed,Traffic,,,,,,
4204069161,68901,16-08-2023 17:50,16-08-2023 17:48,-2,1.36,On Time,,,,,,,
2163079658,68901,28-12-2023 16:51,28-12-2023 16:53,2,1.77,On Time,Traffic,,,,,,
6971561757,68901,15-12-2023 19:19,15-12-2023 19:42,23,0.61,Significantly Delayed,Traffic,,,,,,
7965253060,68901,13-02-2024 10:22,13-02-2024 10:31,9,3.58,Slightly Delayed,Traffic,,,,,,
8939040193,68901,17-09-2024 13:16,17-09-2024 13:28,12,3.57,Slightly Delayed,Traffic,,,,,,
8322028211,68901,04-11-2023 17:14,04-11-2023 17:15,1,3.61,On Time,Traffic,,,,,,
6865922682,68901,16-06-2024 13:54,16-06-2024 13:50,-4,1.34,On Time,,,,,,,
5912729079,68901,10-08-2024 01:34,10-08-2024 01:49,15,1.04,Slightly Delayed,Traffic,,,,,,
8764776130,68901,14-12-2023 13:33,14-12-2023 13:36,3,4.54,On Time,Traffic,,,,,,
7769965629,68901,21-04-2023 17:02,21-04-2023 17:07,5,1.18,On Time,Traffic,,,,,,
2166463032,68901,30-10-2023 21:38,30-10-2023 21:40,2,4.57,On Time,Traffic,,,,,,
7035343259,68901,11-07-2024 08:46,11-07-2024 08:45,-1,3.24,On Time,,,,,,,
8914775994,68901,13-02-2024 23:47,13-02-2024 23:45,-2,2.16,On Time,,,,,,,
7565647347,68901,24-10-2024 01:31,24-10-2024 01:26,-5,0.84,On Time,,,,,,,
6172215120,68901,03-06-2024 07:42,03-06-2024 07:44,2,1.34,On Time,Traffic,,,,,,
4043585691,68901,21-02-2024 22:54,21-02-2024 23:00,6,3.27,Slightly Delayed,Traffic,,,,,,
3735186180,68901,16-03-2024 15:46,16-03-2024 15:48,2,4.49,On Time,Traffic,,,,,,
5281459433,68901,10-10-2024 06:58,10-10-2024 07:10,12,4.07,Slightly Delayed,Traffic,,,,,,
424087401,68901,19-04-2024 10:53,19-04-2024 10:50,-3,4.06,On Time,,,,,,,
884327245,68901,25-09-2023 00:29,25-09-2023 00:35,6,3.13,Slightly Delayed,Traffic,,,,,,
6318008970,68901,11-05-2024 19:20,11-05-2024 19:23,3,3.66,On Time,Traffic,,,,,,
3792751421,68901,11-08-2024 20:27,11-08-2024 20:22,-5,1.97,On Time,,,,,,,
5471255539,68901,31-05-2023 10:24,31-05-2023 10:19,-5,4.24,On Time,,,,,,,
9917290378,68901,05-01-2024 13:14,05-01-2024 13:34,20,1.27,Significantly Delayed,Traffic,,,,,,
208989475,68901,16-03-2023 11:50,16-03-2023 11:48,-2,0.99,On Time,,,,,,,
7672827556,68901,01-07-2023 02:03,01-07-2023 02:02,-1,4.5,On Time,,,,,,,
3792912325,68901,03-06-2024 20:07,03-06-2024 20:04,-3,4.69,On Time,,,,,,,
2478533601,68901,01-11-2024 14:39,01-11-2024 14:46,7,2.11,Slightly Delayed,Traffic,,,,,,
2255745327,68901,01-05-2023 03:29,01-05-2023 03:25,-4,0.6,On Time,,,,,,,
8612261848,68901,18-06-2024 20:12,18-06-2024 20:08,-4,1.18,On Time,,,,,,,
6949810049,68901,25-09-2023 13:36,25-09-2023 13:35,-1,4.59,On Time,,,,,,,
2399456941,68901,16-10-2024 07:04,16-10-2024 07:11,7,1.88,Slightly Delayed,Traffic,,,,,,
6292969164,68901,09-07-2024 07:21,09-07-2024 07:34,13,4.22,Slightly Delayed,Traffic,,,,,,
2929485756,68901,13-10-2024 00:57,13-10-2024 01:24,27,2.46,Significantly Delayed,Traffic,,,,,,
8757869416,68901,03-05-2024 04:05,03-05-2024 04:05,0,0.84,On Time,,,,,,,
2653966619,68901,12-07-2024 17:19,12-07-2024 17:15,-4,3.9,On Time,,,,,,,
336103625,68901,16-05-2024 19:22,16-05-2024 19:23,1,4.58,On Time,Traffic,,,,,,
3727289407,68901,17-06-2024 12:31,17-06-2024 12:28,-3,2.24,On Time,,,,,,,
701250513,68901,03-09-2024 19:10,03-09-2024 19:11,1,4.12,On Time,Traffic,,,,,,
101816977,68901,20-02-2024 06:37,20-02-2024 06:41,4,1.45,On Time,Traffic,,,,,,
7838223552,68901,07-12-2023 13:46,07-12-2023 13:45,-1,4.95,On Time,,,,,,,
4123140013,68901,03-11-2024 01:48,03-11-2024 01:44,-4,2.59,On Time,,,,,,,
9821008306,68901,05-04-2023 15:52,05-04-2023 15:48,-4,0.74,On Time,,,,,,,
5414882934,68901,28-12-2023 21:19,28-12-2023 21:18,-1,2.98,On Time,,,,,,,
9257313140,68901,16-06-2024 14:29,16-06-2024 14:46,17,1.34,Significantly Delayed,Traffic,,,,,,
3857021231,68901,28-09-2023 20:06,28-09-2023 20:08,2,3.89,On Time,Traffic,,,,,,
1606381345,68901,22-03-2023 12:56,22-03-2023 12:51,-5,1.32,On Time,,,,,,,
239830094,68901,17-08-2023 09:17,17-08-2023 09:15,-2,4.5,On Time,,,,,,,
580582858,68901,11-09-2023 17:58,11-09-2023 17:57,-1,4.39,On Time,,,,,,,
4191340899,68901,26-05-2023 01:44,26-05-2023 01:44,0,2.05,On Time,,,,,,,
1013630716,68901,19-05-2024 06:39,19-05-2024 06:57,18,2.58,Significantly Delayed,Traffic,,,,,,
8220017366,68901,28-05-2023 08:46,28-05-2023 09:04,18,2.59,Significantly Delayed,Traffic,,,,,,
4353485612,68901,31-08-2024 13:25,31-08-2024 13:34,9,1.22,Slightly Delayed,Traffic,,,,,,
8682172393,68901,15-10-2024 02:37,15-10-2024 02:42,5,0.99,On Time,Traffic,,,,,,
4085089017,68901,11-06-2024 22:42,11-06-2024 22:49,7,0.95,Slightly Delayed,Traffic,,,,,,
1287686307,68901,18-01-2024 18:09,18-01-2024 18:31,22,3.84,Significantly Delayed,Traffic,,,,,,
4425450216,68901,11-06-2023 17:53,11-06-2023 17:49,-4,2.32,On Time,,,,,,,
7799346570,68901,04-10-2023 00:07,04-10-2023 00:02,-5,4.86,On Time,,,,,,,
5917975686,68901,04-06-2024 21:25,04-06-2024 21:26,1,2.29,On Time,Traffic,,,,,,
9588500388,68901,05-07-2024 10:16,05-07-2024 10:30,14,2.55,Slightly Delayed,Traffic,,,,,,
3963207709,68901,04-01-2024 20:37,04-01-2024 21:01,24,3.13,Significantly Delayed,Traffic,,,,,,
2217466286,68901,08-04-2023 13:27,08-04-2023 13:50,23,2.22,Significantly Delayed,Traffic,,,,,,
7130088913,68901,29-06-2023 14:35,29-06-2023 14:38,3,3.43,On Time,Traffic,,,,,,
9064682961,68901,04-07-2024 13:31,04-07-2024 13:30,-1,3.91,On Time,,,,,,,
6060156146,68901,25-05-2023 19:10,25-05-2023 19:25,15,3.34,Slightly Delayed,Traffic,,,,,,
3106610673,68901,10-06-2024 18:08,10-06-2024 18:16,8,4.04,Slightly Delayed,Traffic,,,,,,
442408751,68901,19-10-2023 17:42,19-10-2023 17:43,1,3.45,On Time,Traffic,,,,,,
353571238,68901,01-01-2024 16:06,01-01-2024 16:10,4,1.94,On Time,Traffic,,,,,,
4670530333,68901,30-05-2024 18:09,30-05-2024 18:06,-3,2.26,On Time,,,,,,,
4961370923,68901,04-02-2024 16:20,04-02-2024 16:25,5,1.03,On Time,Traffic,,,,,,
8946821991,68901,29-04-2024 12:12,29-04-2024 12:12,0,2.84,On Time,,,,,,,
5720622852,68901,16-04-2023 15:01,16-04-2023 14:59,-2,4.29,On Time,,,,,,,
7305353953,68901,04-01-2024 08:13,04-01-2024 08:41,28,1.58,Significantly Delayed,Traffic,,,,,,
1402723627,68901,16-05-2024 04:55,16-05-2024 05:09,14,4.23,Slightly Delayed,Traffic,,,,,,
9820620357,68901,05-12-2023 10:27,05-12-2023 10:32,5,1.35,On Time,Traffic,,,,,,
1930286155,68901,02-09-2024 20:26,02-09-2024 20:32,6,2.1,Slightly Delayed,Traffic,,,,,,
6759029950,68901,03-12-2023 13:02,03-12-2023 13:06,4,2.4,On Time,Traffic,,,,,,
9032188284,68901,24-08-2023 19:45,24-08-2023 19:56,11,2.56,Slightly Delayed,Traffic,,,,,,
9490161602,68901,26-04-2023 12:22,26-04-2023 12:17,-5,0.81,On Time,,,,,,,
8565257085,68901,24-09-2023 21:04,24-09-2023 21:00,-4,1.9,On Time,,,,,,,
4884845960,68901,05-09-2023 13:11,05-09-2023 13:07,-4,3.47,On Time,,,,,,,
6181604084,68901,22-10-2023 04:25,22-10-2023 04:22,-3,0.69,On Time,,,,,,,
2718508408,68901,04-08-2023 04:07,04-08-2023 04:22,15,4.85,Slightly Delayed,Traffic,,,,,,
8354866000,68901,15-02-2024 18:41,15-02-2024 18:49,8,5,Slightly Delayed,Traffic,,,,,,
8025728977,68901,15-08-2024 16:10,15-08-2024 16:07,-3,2.84,On Time,,,,,,,
6531356394,68901,09-05-2023 14:46,09-05-2023 14:46,0,0.83,On Time,,,,,,,
5489184758,68901,15-03-2024 15:36,15-03-2024 15:35,-1,3.02,On Time,,,,,,,
1377599881,68901,17-08-2024 10:15,17-08-2024 10:12,-3,0.53,On Time,,,,,,,
227162938,68901,18-04-2024 07:25,18-04-2024 07:23,-2,2.54,On Time,,,,,,,
3449083612,68901,10-11-2023 12:49,10-11-2023 13:02,13,3.64,Slightly Delayed,Traffic,,,,,,
5662514948,68901,20-05-2023 03:08,20-05-2023 03:03,-5,3.27,On Time,,,,,,,
2034571482,68901,20-02-2024 20:28,20-02-2024 20:43,15,2.48,Slightly Delayed,Traffic,,,,,,
348782569,68901,23-09-2023 08:45,23-09-2023 08:56,11,2.5,Slightly Delayed,Traffic,,,,,,
8697396531,68901,23-10-2023 18:54,23-10-2023 18:52,-2,1.71,On Time,,,,,,,
3538455450,68901,05-09-2024 21:29,05-09-2024 21:28,-1,2.89,On Time,,,,,,,
7513290139,68901,21-05-2023 18:52,21-05-2023 18:51,-1,3.71,On Time,,,,,,,
8320461939,68901,17-04-2024 04:38,17-04-2024 04:34,-4,4.38,On Time,,,,,,,
8217899522,68901,08-10-2024 11:51,08-10-2024 11:51,0,4.1,On Time,,,,,,,
4217056877,68901,26-03-2024 19:54,26-03-2024 20:02,8,3.74,Slightly Delayed,Traffic,,,,,,
3684167813,68901,13-09-2024 08:33,13-09-2024 08:31,-2,0.85,On Time,,,,,,,
5351904164,68901,06-08-2024 16:26,06-08-2024 16:31,5,1.17,On Time,Traffic,,,,,,
2731829604,68901,12-02-2024 20:28,12-02-2024 20:25,-3,0.89,On Time,,,,,,,
7162485958,68901,06-12-2023 18:42,06-12-2023 18:42,0,2.87,On Time,,,,,,,
4830502113,68901,26-01-2024 15:02,26-01-2024 15:01,-1,2.76,On Time,,,,,,,
9797013595,68901,16-05-2024 00:14,16-05-2024 00:23,9,3.93,Slightly Delayed,Traffic,,,,,,
9487843345,68901,11-06-2024 06:35,11-06-2024 06:39,4,2.95,On Time,Traffic,,,,,,
2148242015,68901,01-05-2023 00:04,01-05-2023 00:33,29,4.21,Significantly Delayed,Traffic,,,,,,
7465258008,68901,25-10-2023 21:34,25-10-2023 21:48,14,2.88,Slightly Delayed,Traffic,,,,,,
8875274470,68901,20-04-2024 16:38,20-04-2024 17:03,25,1.03,Significantly Delayed,Traffic,,,,,,
7049717910,68901,11-05-2024 05:58,11-05-2024 05:56,-2,0.83,On Time,,,,,,,
4829897426,68901,05-06-2023 01:10,05-06-2023 01:07,-3,3.29,On Time,,,,,,,
3532186218,68901,08-08-2023 14:15,08-08-2023 14:16,1,4.85,On Time,Traffic,,,,,,
6897674900,68901,13-05-2024 13:08,13-05-2024 13:05,-3,2.32,On Time,,,,,,,
163895717,68901,02-11-2023 05:01,02-11-2023 04:58,-3,2.3,On Time,,,,,,,
9857592403,68901,24-10-2023 11:51,24-10-2023 11:55,4,4.17,On Time,Traffic,,,,,,
2521197661,68901,20-02-2024 00:48,20-02-2024 01:05,17,0.86,Significantly Delayed,Traffic,,,,,,
488314125,68901,05-04-2023 18:28,05-04-2023 18:41,13,3.13,Slightly Delayed,Traffic,,,,,,
5073549838,68901,28-04-2024 08:15,28-04-2024 08:19,4,1.01,On Time,Traffic,,,,,,
6399568661,68901,17-12-2023 21:19,17-12-2023 21:18,-1,3.42,On Time,,,,,,,
3672658084,68901,10-05-2024 14:07,10-05-2024 14:07,0,3.4,On Time,,,,,,,
8273236145,68901,02-09-2024 16:06,02-09-2024 16:08,2,3.75,On Time,Traffic,,,,,,
3411233779,68901,13-04-2024 23:22,13-04-2024 23:18,-4,1.67,On Time,,,,,,,
8024667539,68901,22-07-2024 06:12,22-07-2024 06:24,12,1.85,Slightly Delayed,Traffic,,,,,,
6112199794,68901,21-09-2024 21:00,21-09-2024 21:06,6,4.43,Slightly Delayed,Traffic,,,,,,
9484473160,68901,25-04-2023 21:44,25-04-2023 21:53,9,2.47,Slightly Delayed,Traffic,,,,,,
9729709418,68901,30-03-2023 05:38,30-03-2023 05:33,-5,4.73,On Time,,,,,,,
7900224799,68901,03-07-2024 05:12,03-07-2024 05:25,13,1.48,Slightly Delayed,Traffic,,,,,,
1821414490,68901,21-10-2024 07:45,21-10-2024 07:44,-1,0.92,On Time,,,,,,,
5813507399,68901,15-04-2024 09:21,15-04-2024 09:16,-5,2.37,On Time,,,,,,,
3928003125,68901,07-12-2023 13:43,07-12-2023 13:58,15,1.46,Slightly Delayed,Traffic,,,,,,
5271866987,68901,27-08-2024 01:45,27-08-2024 01:43,-2,2.84,On Time,,,,,,,
9794537731,68901,27-05-2023 13:10,27-05-2023 13:13,3,3.02,On Time,Traffic,,,,,,
4852718488,68901,29-04-2024 20:57,29-04-2024 20:56,-1,3.31,On Time,,,,,,,
8300546273,68901,05-09-2023 10:27,05-09-2023 10:29,2,1.58,On Time,Traffic,,,,,,
976104194,68901,07-05-2024 22:16,07-05-2024 22:46,30,0.78,Significantly Delayed,Traffic,,,,,,
5373961125,68901,01-11-2024 04:01,01-11-2024 04:06,5,2.88,On Time,Traffic,,,,,,
6056126973,68901,02-07-2024 22:45,02-07-2024 22:45,0,3.31,On Time,,,,,,,
6352881332,68901,22-01-2024 23:20,22-01-2024 23:24,4,3.03,On Time,Traffic,,,,,,
1643234106,68901,12-09-2024 04:06,12-09-2024 04:21,15,4.22,Slightly Delayed,Traffic,,,,,,
8697966993,68901,02-03-2024 06:00,02-03-2024 06:22,22,2.95,Significantly Delayed,Traffic,,,,,,
2276061263,68901,06-10-2024 17:12,06-10-2024 17:12,0,1.18,On Time,,,,,,,
4045613782,68901,09-08-2023 08:36,09-08-2023 08:41,5,2.23,On Time,Traffic,,,,,,
2959828441,68901,15-03-2024 18:13,15-03-2024 18:17,4,1.62,On Time,Traffic,,,,,,
3514589876,68901,17-10-2023 21:20,17-10-2023 21:20,0,4.1,On Time,,,,,,,
9444081952,68901,27-11-2023 01:16,27-11-2023 01:19,3,1.4,On Time,Traffic,,,,,,
8183959589,68901,16-12-2023 14:41,16-12-2023 14:45,4,1.58,On Time,Traffic,,,,,,
1712832927,68901,16-03-2024 02:36,16-03-2024 02:50,14,0.78,Slightly Delayed,Traffic,,,,,,
8162867215,68901,24-08-2024 15:45,24-08-2024 15:50,5,2.71,On Time,Traffic,,,,,,
4160230443,68901,15-04-2024 04:13,15-04-2024 04:18,5,2.46,On Time,Traffic,,,,,,
9787535949,68901,02-04-2023 14:17,02-04-2023 14:27,10,1.96,Slightly Delayed,Traffic,,,,,,
3423995261,68901,06-05-2023 21:50,06-05-2023 21:54,4,3.39,On Time,Traffic,,,,,,
1523343168,68901,21-07-2024 19:08,21-07-2024 19:12,4,4.56,On Time,Traffic,,,,,,
1948066291,68901,02-10-2024 22:12,02-10-2024 22:15,3,3.15,On Time,Traffic,,,,,,
2021361582,68901,20-05-2024 13:48,20-05-2024 14:04,16,0.61,Significantly Delayed,Traffic,,,,,,
7491420331,68901,22-05-2024 03:30,22-05-2024 03:38,8,3.25,Slightly Delayed,Traffic,,,,,,
994840771,68901,15-10-2023 23:11,15-10-2023 23:25,14,3.72,Slightly Delayed,Traffic,,,,,,
6277344634,68901,23-07-2024 19:33,23-07-2024 19:55,22,2.48,Significantly Delayed,Traffic,,,,,,
4092653338,68901,24-04-2024 14:26,24-04-2024 14:21,-5,4.63,On Time,,,,,,,
7213712604,68901,17-11-2023 07:16,17-11-2023 07:12,-4,2.8,On Time,,,,,,,
7326709115,68901,26-11-2023 00:54,26-11-2023 01:01,7,3.53,Slightly Delayed,Traffic,,,,,,
9419789569,68901,17-07-2024 10:53,17-07-2024 10:53,0,2.48,On Time,,,,,,,
5388191488,68901,31-03-2024 04:07,31-03-2024 04:19,12,0.6,Slightly Delayed,Traffic,,,,,,
9065873433,68901,23-10-2023 19:27,23-10-2023 19:37,10,2.06,Slightly Delayed,Traffic,,,,,,
4627342297,68901,28-08-2023 11:01,28-08-2023 11:06,5,2.44,On Time,Traffic,,,,,,
4286971111,68901,27-05-2024 03:36,27-05-2024 03:31,-5,1.8,On Time,,,,,,,
645282074,68901,25-05-2023 23:55,25-05-2023 23:54,-1,0.88,On Time,,,,,,,
7260939789,68901,28-10-2023 13:55,28-10-2023 14:00,5,1.1,On Time,Traffic,,,,,,
1716322448,68901,06-09-2023 16:23,06-09-2023 16:26,3,4.92,On Time,Traffic,,,,,,
4293959647,68901,03-10-2023 21:34,03-10-2023 21:33,-1,2.09,On Time,,,,,,,
3331935300,68901,15-06-2023 21:54,15-06-2023 21:56,2,1.12,On Time,Traffic,,,,,,
1775389576,68901,10-03-2024 06:53,10-03-2024 06:52,-1,0.67,On Time,,,,,,,
8194774262,68901,06-10-2024 06:52,06-10-2024 07:02,10,3.25,Slightly Delayed,Traffic,,,,,,
3615279775,68901,01-11-2023 18:41,01-11-2023 18:40,-1,2.4,On Time,,,,,,,
11467999,68901,23-04-2023 18:57,23-04-2023 19:11,14,0.68,Slightly Delayed,Traffic,,,,,,
3971267196,68901,14-01-2024 02:54,14-01-2024 02:58,4,2.74,On Time,Traffic,,,,,,
1584863963,68901,21-07-2024 18:31,21-07-2024 18:48,17,3.64,Significantly Delayed,Traffic,,,,,,
1557893814,68901,02-04-2024 13:01,02-04-2024 13:05,4,1.85,On Time,Traffic,,,,,,
8172695964,68901,07-07-2024 09:36,07-07-2024 09:38,2,2.43,On Time,Traffic,,,,,,
7462800868,68901,19-10-2023 17:44,19-10-2023 18:12,28,1.77,Significantly Delayed,Traffic,,,,,,
5438961669,68901,10-09-2024 05:38,10-09-2024 05:55,17,2.1,Significantly Delayed,Traffic,,,,,,
4904849001,68901,30-11-2023 06:00,30-11-2023 06:05,5,4.42,On Time,Traffic,,,,,,
4816980820,68901,27-03-2023 20:41,27-03-2023 20:59,18,2.31,Significantly Delayed,Traffic,,,,,,
9004078716,68901,21-08-2023 08:57,21-08-2023 08:57,0,4.57,On Time,,,,,,,
8350353728,68901,25-01-2024 08:18,25-01-2024 08:23,5,1.62,On Time,Traffic,,,,,,
1204084245,68901,26-09-2023 01:48,26-09-2023 02:04,16,4.5,Significantly Delayed,Traffic,,,,,,
4142209897,68901,07-09-2023 20:15,07-09-2023 20:15,0,3.27,On Time,,,,,,,
125551624,68901,12-08-2024 21:44,12-08-2024 21:44,0,1.09,On Time,,,,,,,
9970545044,68901,08-08-2023 22:38,08-08-2023 22:43,5,1.76,On Time,Traffic,,,,,,
7976032064,68901,03-05-2024 16:16,03-05-2024 16:18,2,4.57,On Time,Traffic,,,,,,
8691567542,68901,27-06-2024 09:05,27-06-2024 09:10,5,1.06,On Time,Traffic,,,,,,
3592747590,68901,24-04-2024 12:29,24-04-2024 12:58,29,3.76,Significantly Delayed,Traffic,,,,,,
7495753437,68901,02-06-2023 00:45,02-06-2023 00:45,0,1.06,On Time,,,,,,,
3965847120,68901,05-05-2023 15:09,05-05-2023 15:11,2,4.21,On Time,Traffic,,,,,,
9365984533,68901,25-06-2024 20:02,25-06-2024 19:59,-3,4.34,On Time,,,,,,,
2948242102,68901,12-10-2023 15:14,12-10-2023 15:12,-2,4.57,On Time,,,,,,,
6161193691,68901,30-05-2023 13:55,30-05-2023 13:50,-5,2.46,On Time,,,,,,,
5964122835,68901,29-03-2024 18:29,29-03-2024 18:26,-3,4.54,On Time,,,,,,,
8879377902,68901,09-03-2024 06:26,09-03-2024 06:21,-5,3.82,On Time,,,,,,,
8158068874,68901,25-07-2024 20:41,25-07-2024 20:55,14,4.01,Slightly Delayed,Traffic,,,,,,
7039570964,68901,13-04-2024 03:30,13-04-2024 03:42,12,0.52,Slightly Delayed,Traffic,,,,,,
5482913265,68901,08-08-2024 15:30,08-08-2024 15:41,11,0.61,Slightly Delayed,Traffic,,,,,,
1018255782,68901,08-09-2024 06:25,08-09-2024 06:45,20,2.48,Significantly Delayed,Traffic,,,,,,
8441505853,68901,10-11-2023 08:31,10-11-2023 08:33,2,3.69,On Time,Traffic,,,,,,
3850018395,68901,09-06-2023 20:45,09-06-2023 21:00,15,1.25,Slightly Delayed,Traffic,,,,,,
4884197611,68901,19-04-2023 19:23,19-04-2023 19:48,25,4.29,Significantly Delayed,Traffic,,,,,,
5321849748,68901,01-03-2024 00:33,01-03-2024 00:28,-5,2.69,On Time,,,,,,,
9808738347,68901,28-03-2024 23:53,28-03-2024 23:50,-3,2.79,On Time,,,,,,,
8727249149,68901,27-06-2023 00:38,27-06-2023 00:35,-3,2.27,On Time,,,,,,,
2772154780,68901,18-07-2024 14:52,18-07-2024 14:51,-1,0.69,On Time,,,,,,,
9128056381,68901,10-06-2024 07:32,10-06-2024 07:32,0,0.84,On Time,,,,,,,
4461463308,68901,16-06-2023 08:11,16-06-2023 08:11,0,1.16,On Time,,,,,,,
5636483988,68901,29-01-2024 17:52,29-01-2024 17:51,-1,4.35,On Time,,,,,,,
1532065529,68901,07-12-2023 06:43,07-12-2023 06:45,2,1.94,On Time,Traffic,,,,,,
9933994647,68901,27-02-2024 06:50,27-02-2024 06:51,1,2,On Time,Traffic,,,,,,
4823026749,68901,08-08-2024 16:02,08-08-2024 15:58,-4,3.57,On Time,,,,,,,
7453442245,68901,08-09-2024 06:47,08-09-2024 06:50,3,2.49,On Time,Traffic,,,,,,
